state,latitude,longitude,uid,stat_abr,date,mmwr_week,week,cases_total,cases_new,death_total,death_new,total_beds,total_icu,used_inpatient,used_icu,distributed_janssen,series_complete_janssen,distributed_moderna,series_complete_moderna,distributed_pfizer,series_complete_pfizer,distributed,dist_per_100k,administered,admin_per_100k,administered_dose1_recip,administered_dose1_pop_pct,series_complete_yes,series_complete_pop_pct,additional_doses,additional_doses_vax_pct,additional_doses_janssen,additional_doses_moderna,additional_doses_pfizer
Missouri,38.3046615,-92.437099,MO202137,MO,2021-09-19,38,37,801753,1004,11063,1,118711.0,18835.0,84661.0,15523.0,311600,204856,3066200,1030076,4358475,1649189,7736275,126051,6170100,100532,3324951,54.2,2884345,47.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202136,MO,2021-09-12,37,36,786946,1287,10876,0,115964.0,17982.0,83173.0,14697.0,311400,203005,3025380,1017502,4277295,1622620,7614075,124060,6093955,99292,3293804,53.7,2843332,46.3,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202135,MO,2021-09-05,36,35,771811,1283,10657,2,117051.0,18781.0,82528.0,15540.0,311400,201706,2992640,1006685,4180185,1600532,7484225,121944,6029873,98248,3267421,53.2,2809118,45.8,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202134,MO,2021-08-29,35,34,754340,286,10453,0,115271.0,17893.0,82587.0,14995.0,311400,199582,2948680,990725,4052655,1568986,7312735,119150,5934827,96699,3228398,52.6,2759476,45.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202133,MO,2021-08-22,34,33,739469,1444,10206,1,117393.0,18727.0,84610.0,16014.0,311400,197727,2884640,972360,3916665,1529949,7112705,115891,5819045,94812,3179908,51.8,2700208,44.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202132,MO,2021-08-15,33,32,722399,1374,10028,0,117161.0,18783.0,84981.0,15965.0,311400,195081,2799040,958756,3785355,1496591,6895795,112356,5721638,93225,3137231,51.1,2650592,43.2,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202131,MO,2021-08-08,32,31,702924,1322,9828,0,117520.0,18960.0,85249.0,15932.0,311400,190869,2743880,942185,3680955,1450407,6736235,109757,5585416,91006,3065799,50.0,2583615,42.1,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202130,MO,2021-08-01,31,30,682738,1220,9667,0,117121.0,18870.0,85329.0,15938.0,311400,187073,2686480,932528,3569355,1426018,6567235,107003,5496056,89550,3010771,49.1,2545755,41.5,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202129,MO,2021-07-25,30,29,664242,1115,9558,1,116307.0,18794.0,84620.0,15641.0,311400,183140,2631820,920282,3487455,1402029,6430675,104778,5380454,87666,2932888,47.8,2505571,40.8,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202128,MO,2021-07-18,29,28,647403,1020,9474,0,117156.0,18782.0,83896.0,15512.0,311400,179313,2577260,912196,3396555,1379097,6285215,102408,5292205,86228,2871123,46.8,2470716,40.3,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202127,MO,2021-07-11,28,27,632863,171,9388,1,117566.0,18562.0,83631.0,15173.0,311400,175144,2541660,904168,3349755,1359762,6202815,101065,5209747,84885,2816843,45.9,2439175,39.7,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202126,MO,2021-07-04,27,26,623734,1108,9340,0,115825.0,18137.0,79508.0,14620.0,311400,172328,2528880,898449,3301155,1347322,6141435,100065,5159692,84069,2785042,45.4,2418193,39.4,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202125,MO,2021-06-27,26,25,616499,423,9257,0,115168.0,17994.0,80481.0,14273.0,311400,168312,2504660,885669,3297645,1320520,6113705,99613,5075290,82694,2740321,44.6,2374588,38.7,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202124,MO,2021-06-20,25,24,610924,523,9230,2,114153.0,17355.0,79479.0,13432.0,311400,164584,2485420,872117,3267225,1298717,6064045,98804,5009230,81618,2709364,44.1,2335502,38.1,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202123,MO,2021-06-13,24,23,606285,301,9196,0,115492.0,18057.0,80362.0,14328.0,311300,156826,2466120,838030,3226275,1213190,6003695,97821,4837782,78824,2659683,43.3,2208123,36.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202122,MO,2021-06-06,23,22,602344,163,9141,1,114439.0,17362.0,78782.0,13558.0,311300,152086,2453300,824466,3214575,1169500,5979175,97422,4742062,77265,2622196,42.7,2146121,35.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202121,MO,2021-05-30,22,21,599536,154,9080,0,115851.0,17977.0,77990.0,13778.0,309400,147998,2427900,809451,3173625,1149907,5910925,96309,4671951,76122,2587559,42.2,2107421,34.3,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202120,MO,2021-05-23,21,20,596451,189,9006,0,114545.0,17277.0,78375.0,13259.0,303500,142992,2383240,787156,3126825,1125934,5813565,94723,4572684,74505,2534769,41.3,2056145,33.5,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202119,MO,2021-05-16,20,19,593458,207,8994,0,115187.0,17378.0,76854.0,12765.0,300000,135956,2315960,756085,3058965,1090191,5674925,92464,4421909,72048,2452806,40.0,1982295,32.3,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202118,MO,2021-05-09,19,18,590509,256,8983,3,114559.0,17322.0,76524.0,12880.0,291200,128957,2267300,711686,2950155,1022540,5508655,89755,4243742,69145,2388865,38.9,1863242,30.4,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202117,MO,2021-05-02,18,17,586988,324,8969,4,114672.0,17321.0,77898.0,12915.0,282500,123569,2214600,670842,2858895,936631,5355995,87268,4062200,66187,2336367,38.1,1731099,28.2,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202116,MO,2021-04-25,17,16,581959,316,8937,6,115385.0,17414.0,78312.0,13170.0,276100,120058,2127700,614603,2691585,849449,5095385,83022,3805156,61999,2230728,36.3,1584164,25.8,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202115,MO,2021-04-18,16,15,588234,443,8901,3,116852.0,17998.0,78337.0,13830.0,276100,116566,1963100,550106,2476305,751662,4715505,76832,3508767,57170,2105299,34.3,1418385,23.1,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202114,MO,2021-04-11,15,14,573994,429,8861,4,117148.0,18004.0,79556.0,13913.0,254900,88024,1824000,483486,2167425,666466,4246325,69187,3146868,51273,1901428,31.0,1238025,20.2,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202113,MO,2021-04-04,14,13,569846,267,8822,4,113273.0,17088.0,74569.0,12680.0,151200,63117,1681100,423571,1934595,571189,3766895,61376,2807214,45739,1724937,28.1,1057922,17.2,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202112,MO,2021-03-28,13,12,566304,370,8778,9,116731.0,18101.0,77071.0,13539.0,87100,44921,1504700,329969,1664325,493905,3256125,53054,2430704,39605,1529606,24.9,868835,14.2,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202111,MO,2021-03-21,12,11,562618,345,8720,6,117153.0,17892.0,76913.0,13362.0,73200,34694,1337100,274965,1439685,427235,2849985,46436,2143727,34929,1371336,22.3,736928,12.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202110,MO,2021-03-14,11,10,559074,354,8676,3,118644.0,18344.0,77421.0,13846.0,53500,21795,1149600,229665,1212705,382154,2415805,39362,1867231,30424,1188641,19.4,633641,10.3,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202109,MO,2021-03-07,10,09,554990,407,8630,10,118608.0,18244.0,78323.0,13840.0,50400,1500,965900,163511,1016145,362356,2032445,33116,1600118,26071,1007667,16.4,527390,8.6,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202108,MO,2021-02-28,9,08,551059,376,8568,15,119498.0,18388.0,79891.0,14210.0,0,0,0,0,0,0,1694635,27611,1279404,20846,807368,13.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202107,MO,2021-02-21,8,07,546899,424,8486,18,118442.0,18340.0,78406.0,14029.0,0,0,0,0,0,0,1275555,20783,1083721,17658,710511,11.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202106,MO,2021-02-14,7,06,542162,465,8388,18,117169.0,18326.0,75594.0,13862.0,0,0,0,0,0,0,1129975,18411,848026,13817,592963,9.7,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202105,MO,2021-02-07,6,05,535841,577,8258,23,118395.0,18547.0,77881.0,14158.0,0,0,0,0,0,0,961525,15667,625152,10186,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202104,MO,2021-01-31,5,04,526369,890,8105,21,119144.0,18808.0,79003.0,14491.0,0,0,0,0,0,0,835400,13612,444384,7241,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202103,MO,2021-01-24,4,03,514757,984,7889,30,119362.0,18997.0,79964.0,14726.0,0,0,0,0,0,0,661400,10777,317737,5177,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202102,MO,2021-01-17,3,02,500560,1183,7619,46,119835.0,19146.0,81500.0,15060.0,0,0,0,0,0,0,528200,8606,231914,3779,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202101,MO,2021-01-10,2,01,482668,1651,7308,49,120985.0,19457.0,83028.0,15342.0,0,0,0,0,0,0,405850,6613,140833,2295,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202153,MO,2021-01-03,1,53,456021,2498,6985,47,122872.0,19797.0,80634.0,15087.0,0,0,0,0,0,0,287600,4686,89565,1459,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202052,MO,2020-12-27,53,52,430715,2034,6667,52,121215.0,19710.0,75947.0,14852.0,0,0,0,0,0,0,152425,2484,48988,798,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,38.3046615,-92.437099,MO202051,MO,2020-12-20,52,51,410688,1826,6305,48,122834.0,19671.0,80393.0,15078.0,0,0,0,0,0,0,51675,842,12271,200,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202204,KS,2022-01-30,5,04,722824,0,7522,0,26650.0,3788.0,14217.0,2689.0,253300,123221,2104460,618003,3201575,978700,5559335,190825,4318492,148233,2110878,72.5,1720593,59.1,681043.0,39.6,9757.0,297846.0,373270.0
Kansas,38.4987789,-98.3200779,KS202203,KS,2022-01-23,4,03,681405,0,7319,0,27920.0,3547.0,13292.0,2498.0,252600,122858,2084560,616494,3162205,971298,5499365,188767,4279671,146900,2099552,72.1,1711308,58.7,662766.0,38.7,9512.0,290655.0,362433.0
Kansas,38.4987789,-98.3200779,KS202202,KS,2022-01-16,2,02,621273,0,7162,0,31445.0,3776.0,15115.0,2751.0,251400,119127,2061360,610490,3118225,955151,5430985,186419,4216742,144740,2060684,70.7,1685416,57.9,630933.0,37.4,9115.0,278384.0,343279.0
Kansas,38.4987789,-98.3200779,KS202201,KS,2022-01-09,1,01,566062,0,7096,0,41965.0,6981.0,33540.0,5205.0,250200,118584,2042760,609050,3050255,947481,5343215,183407,4163034,142897,2044816,70.2,1675748,57.5,602221.0,35.9,8708.0,267919.0,325451.0
Kansas,38.4987789,-98.3200779,KS202152,KS,2021-12-31,52,52,519544,0,7001,0,67054.0,7154.0,34561.0,5281.0,249000,117974,1947420,606773,2999435,937697,5195855,178349,4086291,140263,2022600,69.4,1663055,57.1,561807.0,33.8,8183.0,251434.0,302064.0
Kansas,38.4987789,-98.3200779,KS202151,KS,2021-12-26,52,51,505522,0,6950,0,67361.0,7188.0,32608.0,5076.0,248800,117572,1942600,605175,2921295,928772,5112695,175494,4006275,137516,2006451,68.9,1652118,56.7,528462.0,32.0,7742.0,238288.0,282316.0
Kansas,38.4987789,-98.3200779,KS202150,KS,2021-12-19,51,50,497789,0,6909,0,67225.0,7160.0,34048.0,5131.0,248400,117049,1938060,603737,2884985,922499,5071445,174078,3951787,135646,1990863,68.3,1643871,56.4,497153.0,30.2,7394.0,224682.0,264968.0
Kansas,38.4987789,-98.3200779,KS202149,KS,2021-12-12,50,49,486109,0,6830,0,67784.0,7075.0,35258.0,5203.0,246600,116283,1937940,601317,2769185,909200,4953725,170037,3867114,132739,1970499,67.6,1627369,55.9,449758.0,27.6,6527.0,201986.0,241144.0
Kansas,38.4987789,-98.3200779,KS202148,KS,2021-12-05,49,48,474479,0,6730,0,67292.0,7048.0,34839.0,5117.0,242600,115293,1908300,598880,2696495,892302,4847395,166388,3769564,129391,1946966,66.8,1607026,55.2,395722.0,24.6,5416.0,175483.0,214730.0
Kansas,38.4987789,-98.3200779,KS202147,KS,2021-11-28,48,47,464463,825,6673,0,67612.0,7036.0,32612.0,4899.0,233400,113779,1896920,595296,2652675,875305,4782995,164177,3644839,125110,1912921,65.7,1584917,54.4,326167.0,20.6,3999.0,138615.0,183471.0
Kansas,38.4987789,-98.3200779,KS202146,KS,2021-11-21,47,46,455789,0,6634,0,67639.0,7053.0,32444.0,4821.0,233000,113361,1885600,594464,2604265,872849,4722865,162113,3612837,124011,1902548,65.3,1581208,54.3,307064.0,19.4,3664.0,128932.0,174387.0
Kansas,38.4987789,-98.3200779,KS202145,KS,2021-11-14,46,45,447794,0,6618,0,67556.0,7045.0,33975.0,4792.0,228800,112145,1853440,591884,2526195,866740,4608435,158185,3521083,120862,1872260,64.3,1571295,53.9,255125.0,16.2,2552.0,99673.0,152826.0
Kansas,38.4987789,-98.3200779,KS202144,KS,2021-11-07,45,44,440303,0,6495,0,67074.0,6921.0,33608.0,4735.0,226700,111033,1772760,589209,2326875,860473,4421735,151777,3426858,117627,1842609,63.2,1561245,53.6,205511.0,13.2,1558.0,70714.0,133174.0
Kansas,38.4987789,-98.3200779,KS202143,KS,2021-10-31,44,43,434646,0,6415,0,67234.0,6907.0,32822.0,4766.0,215500,109658,1721120,586441,2322195,854331,4258815,146185,3348974,114954,1822866,62.6,1550938,53.2,156635.0,10.1,658.0,41564.0,114360.0
Kansas,38.4987789,-98.3200779,KS202142,KS,2021-10-24,43,42,428816,0,6211,0,67439.0,7017.0,33226.0,4814.0,210200,108459,1673280,583240,2266125,847671,4149605,142436,3270476,112260,1802853,61.9,1539866,52.9,107972.0,7.0,70.0,14412.0,93452.0
Kansas,38.4987789,-98.3200779,KS202141,KS,2021-10-17,42,41,424294,506,6167,1,67414.0,6952.0,33275.0,4706.0,197600,107359,1612900,579732,2227155,838080,4037655,138593,3219062,110495,1784102,61.2,1525653,52.4,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202140,KS,2021-10-10,41,40,418774,566,6135,4,67383.0,6976.0,33378.0,4898.0,190200,106599,1606020,577056,2198895,829731,3995115,137133,3174120,108952,1770311,60.8,1513845,52.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202139,KS,2021-10-03,40,39,412512,605,6070,1,67335.0,6962.0,33697.0,4932.0,187700,105747,1590580,574065,2130405,817065,3908685,134166,3110984,106785,1752792,60.2,1497323,51.4,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202138,KS,2021-09-26,39,38,405787,664,6009,14,67796.0,7017.0,34179.0,4982.0,185700,104722,1585800,569511,2084235,806471,3855735,132349,3062669,105127,1734734,59.5,1481097,50.8,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202137,KS,2021-09-19,38,37,398547,820,5897,16,67246.0,6989.0,33923.0,5068.0,179500,103901,1575720,565019,2050305,793206,3805525,130625,3027412,103916,1721114,59.1,1462507,50.2,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202136,KS,2021-09-12,37,36,389070,959,5770,2,67257.0,6974.0,34225.0,5156.0,173500,102864,1529640,559471,1977765,779904,3680905,126348,2989536,102616,1705157,58.5,1442605,49.5,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202135,KS,2021-09-05,36,35,379413,1145,5654,12,68949.0,7325.0,34059.0,5035.0,173500,101542,1513240,554171,1947345,767917,3634085,124741,2951895,101324,1688697,58.0,1423984,48.9,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202134,KS,2021-08-29,35,34,367907,1067,5553,3,69866.0,7638.0,34925.0,5250.0,173500,100227,1491560,548082,1904055,752030,3569115,122510,2902155,99617,1665635,57.2,1400680,48.1,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202133,KS,2021-08-22,34,33,357915,925,5494,0,69940.0,7667.0,35203.0,5103.0,173500,98443,1469460,541725,1860405,734197,3503365,120254,2847433,97739,1640378,56.3,1374697,47.2,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202132,KS,2021-08-15,33,32,349564,818,5391,3,70839.0,7729.0,35391.0,5181.0,173500,96477,1443980,536815,1774455,719336,3391935,116429,2798136,96046,1616126,55.5,1352951,46.4,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202131,KS,2021-08-08,32,31,341305,889,5313,7,70720.0,7666.0,34624.0,5149.0,173500,94763,1427740,532954,1732605,706924,3333845,114435,2753365,94510,1588037,54.5,1334958,45.8,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202130,KS,2021-08-01,31,30,334067,567,5261,3,70679.0,7683.0,34408.0,5098.0,173500,92946,1409820,530117,1665555,696234,3248875,111518,2709869,93017,1558772,53.5,1319604,45.3,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202129,KS,2021-07-25,30,29,328257,495,5241,1,70821.0,7746.0,34325.0,4976.0,173500,91044,1394320,527459,1613355,688829,3181175,109194,2672427,91732,1531680,52.6,1307631,44.9,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202128,KS,2021-07-18,29,28,323917,266,5197,0,70422.0,7690.0,34200.0,4922.0,173500,85942,1378240,522818,1594005,644534,3145745,107978,2550483,87546,1467386,50.4,1253581,43.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202127,KS,2021-07-11,28,27,320885,224,5182,3,70507.0,7732.0,33816.0,4892.0,173500,84543,1369240,520048,1582305,637435,3125045,107268,2525660,86694,1452657,49.9,1242296,42.6,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202126,KS,2021-07-04,27,26,318941,213,5161,1,70309.0,7679.0,32540.0,4746.0,173500,83279,1361660,517048,1553955,631205,3089115,106034,2505242,85993,1441727,49.5,1231798,42.3,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202125,KS,2021-06-27,26,25,317534,115,5147,0,70773.0,7774.0,33184.0,4819.0,173500,81654,1349500,511847,1552785,618289,3075785,105577,2471193,84824,1426366,49.0,1212045,41.6,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202124,KS,2021-06-20,25,24,316641,51,5129,0,70003.0,7696.0,33434.0,4890.0,173500,79762,1340880,505520,1543425,606474,3057805,104960,2438328,83696,1412102,48.5,1192002,40.9,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202123,KS,2021-06-13,24,23,315931,81,5106,0,70112.0,7678.0,32453.0,4564.0,172200,77195,1328540,496409,1527045,589537,3027785,103929,2397986,82311,1396343,47.9,1163379,39.9,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202122,KS,2021-06-06,23,22,314995,102,5084,0,71097.0,7769.0,33153.0,4551.0,172300,74856,1321260,489912,1518855,567110,3012415,103402,2349395,80643,1376353,47.2,1132108,38.9,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202121,KS,2021-05-30,22,21,314207,105,5076,0,70023.0,7646.0,32224.0,4617.0,171400,73239,1307900,484357,1503645,560942,2982945,102390,2324546,79790,1362918,46.8,1118762,38.4,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202120,KS,2021-05-23,21,20,313181,92,5057,0,69858.0,7610.0,32610.0,4613.0,167800,70303,1290140,473114,1474395,546753,2932335,100653,2270670,77941,1335534,45.8,1090377,37.4,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202119,KS,2021-05-16,20,19,311949,122,5038,0,70625.0,7599.0,32956.0,4470.0,162700,66273,1276460,460854,1449825,533735,2888985,99165,2210980,75892,1300849,44.7,1061051,36.4,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202118,KS,2021-05-09,19,18,310810,114,5016,0,69780.0,7291.0,32269.0,4475.0,155700,62304,1256560,442250,1414725,513123,2826985,97037,2146247,73670,1275039,43.8,1017851,34.9,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202117,KS,2021-05-02,18,17,309472,171,4982,0,69406.0,7285.0,32694.0,4471.0,145400,59658,1229200,421459,1385475,465722,2760075,94740,2053596,70490,1249696,42.9,947002,32.5,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202116,KS,2021-04-25,17,16,307700,164,4968,0,69598.0,7305.0,32042.0,4476.0,143100,57351,1155100,390336,1277835,423786,2576035,88423,1956276,67150,1219082,41.8,871618,29.9,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202115,KS,2021-04-18,16,15,305861,0,4953,0,69001.0,7292.0,31491.0,4426.0,143100,56503,1064200,351408,1153815,363871,2361115,81046,1815877,62330,1169036,40.1,771917,26.5,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202114,KS,2021-04-11,15,14,304236,0,4938,0,68616.0,7253.0,31771.0,4413.0,136700,47122,982000,310752,1022775,301265,2141475,73506,1639400,56273,1089568,37.4,659259,22.6,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202113,KS,2021-04-04,14,13,302873,0,4932,0,69303.0,7307.0,31406.0,4470.0,70600,32419,901400,275814,912795,246151,1884795,64696,1446575,49654,980566,33.7,554497,19.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202112,KS,2021-03-28,13,12,301433,0,4891,0,68482.0,7172.0,31467.0,4236.0,40600,21706,817900,237100,785265,212141,1643765,56423,1249912,42903,846744,29.1,471050,16.2,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202111,KS,2021-03-21,12,11,299510,0,4842,0,69061.0,7239.0,30696.0,4216.0,35700,14906,729300,204099,685815,169268,1450815,49799,1072867,36826,737576,25.3,388360,13.3,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202110,KS,2021-03-14,11,10,297748,0,4824,0,68839.0,7247.0,30689.0,4422.0,30700,8780,642600,171054,584025,143481,1257325,43158,900500,30910,618089,21.2,323386,11.1,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202109,KS,2021-03-07,10,09,295861,0,4812,0,68965.0,7194.0,31613.0,4288.0,30400,620,559100,133428,502125,124050,1091625,37470,734335,25206,508326,17.4,258154,8.9,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202108,KS,2021-02-28,9,08,293663,0,4735,0,68977.0,7298.0,32545.0,4425.0,0,0,0,0,0,0,867585,29780,609765,20930,430237,14.8,0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202107,KS,2021-02-21,8,07,290832,0,4614,0,69931.0,7372.0,32134.0,4475.0,0,0,0,0,0,0,645800,22167,509332,17483,376473,12.9,0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202106,KS,2021-02-14,7,06,286102,0,4364,0,69530.0,7334.0,31097.0,4247.0,0,0,0,0,0,0,581975,19976,389983,13386,302585,10.4,0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202105,KS,2021-02-07,6,05,281562,0,4101,0,69725.0,7309.0,31394.0,4234.0,0,0,0,0,0,0,492250,16897,296284,10170,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202104,KS,2021-01-31,5,04,274685,0,3779,0,69519.0,7314.0,32233.0,4512.0,0,0,0,0,0,0,413350,14188,221469,7602,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202103,KS,2021-01-24,4,03,266653,0,3598,0,69300.0,7235.0,33142.0,4749.0,0,0,0,0,0,0,348175,11951,151249,5192,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202102,KS,2021-01-17,3,02,256134,0,3502,0,70044.0,7291.0,33388.0,4635.0,0,0,0,0,0,0,262675,9016,111498,3827,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,38.4987789,-98.3200779,KS202101,KS,2021-01-10,2,01,242322,0,3148,0,69406.0,7318.0,33993.0,4927.0,0,0,0,0,0,0,191025,6557,68999,2368,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
