,Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus,week,uid
30,2022-02-10,6,AZ,13717720,602400,5188420,7926900,0,188463,221038,243288,1048250,11335833,11013601,10270532,3215085,357281,4479967,6474921,23664,155739,177465,182151,245683,11130087,5151165,70.8,4956442,79.9,4580010,81.2,1277787,95.0,4321178,59.4,4202357,67.7,3899512,69.2,1107620,84.6,325890,1603471,2385381,6436,325646,1603420,2266874,6417,325432,1602753,1964997,6330,50204,539592,514406,3418,1661770.0,38.5,1661380.0,39.5,1611326.0,41.3,1079343.0,51.8,640729.0,57.8,734185.0,905142.0,21540.0,903.0,5150298.0,75.2,4320884.0,63.1,11334813.0,165498.0,200290.0,1603454.0,2385339.0,325655.0,6436.0,06,AZ202206
31,2022-02-10,6,VA,18349785,770900,6364700,11214185,0,214981,251127,274917,1350340,15554399,14979386,13928258,3517890,489050,5535120,9521446,8783,182231,205001,208673,258877,15755002,7161698,83.9,6845520,93.7,6333879,94.9,1440008,95.0,6083844,71.3,5833967,79.8,5384522,80.7,1237109,91.0,448648,1982241,3649658,3297,447742,1981991,3401063,3171,446267,1976406,2958933,2916,72646,575002,588508,953,2724662.0,44.8,2723644.0,46.7,2618004.0,48.6,1625903.0,61.0,879697.0,71.1,1145860.0,1536505.0,41733.0,564.0,7158856.0,89.2,6083023.0,75.8,15550779.0,193658.0,228514.0,1982105.0,3649079.0,448544.0,3295.0,06,VA202206
32,2022-02-10,6,CO,11647135,485200,4263600,6898335,0,202252,235960,258870,1382590,10159100,9825238,9185969,2203615,333861,3944985,5871429,8825,176412,199050,204168,261584,10203332,4483175,77.8,4295599,87.0,3987080,88.6,850586,95.0,3953769,68.7,3808502,77.2,3534849,78.6,773481,91.8,308077,1415006,2228237,2449,308052,1414937,2083074,2439,307735,1414387,1810367,2360,28675,368715,375246,845,1933113.0,48.9,1932916.0,50.8,1869953.0,52.9,1071592.0,65.8,565298.0,73.1,868249.0,1039900.0,24564.0,400.0,4482064.0,82.6,3953698.0,72.9,10157936.0,187190.0,214633.0,1414992.0,2228199.0,308058.0,2449.0,06,CO202206
33,2022-02-10,6,RI,2450565,87300,920340,1442925,0,231325,264214,286661,1310140,2101499,2038382,1912427,524145,64287,801292,1234411,1509,198374,219774,223711,280223,2231802,1009293,95.0,967720,95.0,902278,95.0,214497,95.0,844435,79.7,810750,87.4,754007,88.2,184876,95.0,59828,285307,498936,364,59827,285295,465265,363,59801,285182,408662,362,6753,82878,95113,132,425120.0,50.3,425021.0,52.4,411446.0,54.6,260730.0,66.7,139350.0,75.4,184453.0,235836.0,4800.0,31.0,1009181.0,95.0,844422.0,84.0,2101393.0,209127.0,243876.0,285303.0,498929.0,59827.0,363.0,06,RI202206
34,2022-02-10,6,WY,916965,47900,401020,468045,0,158436,186861,206048,924556,721525,706660,670654,220901,28317,316377,376194,637,124668,144004,150700,222730,723279,333225,57.6,324633,66.2,306143,68.8,91373,92.1,290248,50.2,283910,57.9,268050,60.2,82389,83.1,26218,117558,146347,125,26216,117556,140013,125,26196,117531,124200,123,3894,41979,36459,57,119020.0,41.0,119009.0,41.9,116888.0,43.6,85194.0,55.9,54341.0,66.0,55504.0,61780.0,1692.0,44.0,333194.0,61.3,290243.0,53.4,721488.0,132668.0,168613.0,117557.0,146344.0,26217.0,125.0,06,WY202206
35,2022-02-10,6,DC,1734885,69200,610760,1054925,0,245822,284522,300371,1986290,1386943,1354809,1298804,245317,35355,502024,849033,531,196521,222189,224870,280866,1306981,663688,94.0,639586,95.0,608227,95.0,98047,95.0,498176,70.6,483857,79.4,461134,79.8,79100,90.6,38509,172051,287239,377,38488,172043,272954,372,38468,171975,250340,351,2828,42004,34177,91,167273.0,33.6,167238.0,34.6,162573.0,35.3,79833.0,45.5,42622.0,53.9,70909.0,95078.0,1263.0,23.0,663543.0,95.0,498147.0,75.4,1386776.0,209996.0,262710.0,172045.0,287219.0,38506.0,377.0,06,DC202206
36,2022-02-10,6,MA,15861450,607100,5933360,9320990,0,230126,263622,286323,1356450,14073026,13553618,12658927,3149753,397421,5526431,8148741,433,204179,225265,228513,269363,14149153,6590432,95.0,6298846,95.0,5859715,95.0,1381307,95.0,5304474,77.0,5077822,84.4,4713908,85.1,1092917,93.5,378291,1871163,3054822,198,378262,1871126,2828240,194,377030,1865792,2470912,174,74086,494242,524517,72,2566385.0,48.4,2566146.0,50.5,2467828.0,52.4,1455335.0,61.8,750377.0,68.7,1217458.0,1323920.0,24991.0,16.0,6588745.0,95.0,5304118.0,81.2,14071035.0,215313.0,242710.0,1871154.0,3054481.0,378286.0,197.0,06,MA202206
37,2022-02-10,6,IL,25617435,1156700,8804620,15656115,0,202161,236371,259971,1253770,21503681,20706902,19280807,5003286,671626,7650337,13153382,28336,169697,191062,195666,244871,21755039,9607705,75.8,9163548,84.6,8472194,86.0,1963970,95.0,8461913,66.8,8113702,74.9,7502746,76.1,1784100,87.3,620994,2769316,5062727,8876,620937,2769199,4714698,8868,618355,2761586,4114153,8652,83998,793900,902460,3742,4070577.0,48.1,4070138.0,50.2,3932352.0,52.4,2442443.0,64.8,1328383.0,74.5,1682636.0,2336659.0,49974.0,1308.0,9604741.0,80.5,8461145.0,71.0,21499989.0,180295.0,214823.0,2769218.0,5062116.0,620940.0,8871.0,06,IL202206
38,2022-02-10,6,AL,8989300,394200,3814920,4780180,0,183336,214702,235638,1057770,6007170,5913810,5623913,1817226,171970,2626976,3207780,444,122516,141246,147420,213832,6147454,3014623,61.5,2956551,70.6,2796717,73.3,807033,95.0,2440010,49.8,2407231,57.5,2282919,59.8,687426,80.9,162652,1011713,1265011,634,162642,1011694,1232261,634,162557,1011220,1108510,632,36746,364984,285290,406,818351.0,33.5,818289.0,34.0,806954.0,35.3,616044.0,46.1,382938.0,55.7,404232.0,399434.0,14617.0,68.0,3014226.0,65.4,2439948.0,52.9,6006719.0,130331.0,195045.0,1011709.0,1264961.0,162644.0,634.0,06,AL202206
39,2022-02-10,6,MT,1851655,104000,758060,989595,0,173250,201794,220385,896959,1517703,1480150,1403242,487524,59543,640348,815832,1980,142004,161307,167015,236161,1523328,684896,64.1,663124,72.3,624328,74.3,194932,94.4,593476,55.5,577733,63.0,544823,64.8,175355,84.9,54020,233693,305305,458,54013,233670,289593,457,53946,233554,256875,448,10010,84237,80892,216,270058.0,45.5,270032.0,46.7,264940.0,48.6,188126.0,59.7,118924.0,67.8,127656.0,137290.0,4792.0,320.0,684780.0,68.0,593448.0,58.9,1517550.0,150607.0,183765.0,233677.0,305298.0,54015.0,458.0,06,MT202206
40,2022-02-10,6,HI,3261920,124300,1188560,1949060,0,230382,269333,292286,1215100,2751155,2656735,2475818,688050,68798,1004382,1677697,278,194308,219364,221847,256307,2774643,1211931,85.6,1157658,95.0,1071725,95.0,267078,95.0,1082655,76.5,1041030,86.0,963257,86.3,244231,91.0,64244,359715,658682,14,64215,359661,617140,14,64037,358840,540366,14,11671,107097,125459,4,520453.0,48.1,520406.0,50.0,501476.0,52.1,327677.0,67.3,184900.0,75.7,233338.0,281512.0,5602.0,1.0,1210690.0,91.0,1082434.0,81.3,2750385.0,206694.0,245137.0,359667.0,658536.0,64217.0,14.0,06,HI202206
41,2022-02-10,6,NV,5544090,257900,1878980,3407210,0,179994,211461,232212,1117820,4637428,4537157,4259799,1139505,182402,1600973,2853531,522,150558,173055,178420,229752,4623850,2261568,73.4,2203328,84.0,2054996,86.1,495719,95.0,1816722,59.0,1775861,67.7,1662041,69.6,408811,82.4,170280,593106,1053281,55,170276,593101,1012429,55,170232,592999,898757,53,25972,188093,194716,30,659568.0,36.3,659541.0,37.1,645272.0,38.8,432430.0,51.5,247305.0,60.5,273436.0,374713.0,11419.0,0.0,2261491.0,78.1,1816708.0,62.8,4637339.0,160208.0,191533.0,593101.0,1053275.0,170277.0,55.0,06,NV202206
42,2022-02-10,6,MO,10776605,420300,3983000,6373305,0,175588,205829,226074,1014710,8555883,8342241,7874211,2451772,245479,3096692,5211402,2310,139405,159333,165187,230856,8523747,3984870,64.9,3860023,73.7,3623041,76.0,1009738,95.0,3355247,54.7,3266427,62.4,3066672,64.3,881581,83.0,234002,1145737,1974842,666,233971,1145718,1886093,645,233738,1145244,1687223,467,39881,401675,439861,164,1343204.0,40.0,1343087.0,41.1,1311234.0,42.8,918375.0,53.7,557991.0,63.3,550885.0,775804.0,16457.0,58.0,3984524.0,69.1,3355205.0,58.2,8555534.0,148293.0,186791.0,1145724.0,1974832.0,233986.0,663.0,06,MO202206
43,2022-02-10,6,GA,20129615,812100,7702760,11614755,0,189590,223958,248099,1326980,14156833,13840306,12995962,3394718,330280,5542172,8247175,37206,133336,153985,160176,223785,14318005,6792623,64.0,6605768,73.5,6154435,75.9,1428206,94.1,5654378,53.3,5533724,61.6,5177072,63.8,1243734,82.0,313357,2116153,3213864,11004,313234,2116076,3093479,10935,312881,2115130,2739199,9862,35004,677797,528498,2435,1930738.0,34.1,1930377.0,34.9,1888163.0,36.5,1241971.0,46.3,667095.0,53.6,866201.0,1040437.0,22838.0,1262.0,6790933.0,68.2,5654128.0,56.8,14154950.0,142106.0,202087.0,2116107.0,3213751.0,313271.0,10999.0,06,GA202206
44,2022-02-10,6,GU,314760,22800,82780,209180,0,186813,239697,274794,1959780,320183,309153,278717,43916,12486,101589,205993,115,190032,235427,243327,273433,320963,147125,87.3,140424,95.0,125031,95.0,17252,95.0,132546,78.7,128412,95.0,114931,95.0,16189,95.0,10539,39108,82864,35,10538,39107,78732,35,10529,39091,65276,35,596,6635,8944,14,47915.0,36.1,47908.0,37.3,46379.0,40.4,26267.0,58.1,10719.0,66.2,17940.0,28946.0,1029.0,0.0,147101.0,95.0,132545.0,86.8,320158.0,209581.0,206047.0,39107.0,82864.0,10539.0,35.0,06,GU202206
45,2022-02-10,6,UT,5872650,240100,1997660,3634890,0,183179,226546,258164,1605110,4970652,4765246,4342808,954066,179536,1748670,3042134,312,155044,183826,190912,260765,4952373,2263970,70.6,2145483,82.8,1936898,85.1,373340,95.0,2004257,62.5,1917826,74.0,1735561,76.3,340270,93.0,167341,658816,1178083,17,167299,658749,1091762,16,167143,658350,910053,15,16835,146297,177135,3,828320.0,41.3,828150.0,43.2,798741.0,46.0,447219.0,62.4,244616.0,71.9,325014.0,492418.0,10884.0,4.0,2263464.0,76.5,2004152.0,67.8,4970056.0,168012.0,198524.0,658794.0,1178031.0,167310.0,17.0,06,UT202206
46,2022-02-10,6,LA,7609290,318500,3005720,4285070,0,163683,193950,213674,1026860,5987429,5893529,5582326,1703949,193948,2457888,3332588,3005,128795,150218,156756,229946,5963937,2780216,59.8,2720940,69.4,2554373,71.7,673236,90.9,2424529,52.2,2388992,60.9,2254362,63.3,633373,85.5,176661,946777,1300025,1066,176629,946744,1264558,1061,176457,946229,1130629,1047,22343,301232,309588,210,901822.0,37.2,901697.0,37.7,889044.0,39.4,654062.0,51.9,393039.0,62.1,401218.0,488018.0,12510.0,76.0,2779960.0,63.9,2424455.0,55.8,5987104.0,137719.0,175034.0,946762.0,1299988.0,176640.0,1065.0,06,LA202206
47,2022-02-10,6,FL,44570725,2327900,16144260,26098565,0,207521,238397,258414,991047,35653792,34992663,33176116,11563539,1439536,13198349,20887172,128735,166003,187166,192350,257120,35425560,16661569,77.6,16284563,87.1,15346100,89.0,4727667,95.0,14059401,65.5,13788945,73.8,13013903,75.5,4039794,89.8,1334775,4801158,7886385,37083,1333925,4800339,7617755,36926,1333079,4799047,6845306,36471,213357,1943118,1862406,20913,5296694.0,37.7,5296177.0,38.4,5202345.0,40.0,3860544.0,51.3,2383860.0,59.0,2299804.0,2894003.0,97518.0,5369.0,16653401.0,81.9,14057683.0,69.1,35644525.0,175261.0,219150.0,4800422.0,7886241.0,1333964.0,37056.0,06,FL202206
48,2022-02-10,6,MH,75580,12100,50700,12780,0,97220,131744,159019,2025190,50883,50253,46660,2801,2620,43938,4323,2,65452,87596,98172,75054,50960,27140,34.9,26585,46.3,24609,51.8,1405,37.6,23315,30.0,23244,40.5,21779,45.8,1239,33.2,2597,19122,1595,1,2594,19114,1535,1,2588,19086,104,1,114,1124,1,0,2692.0,11.5,2692.0,11.6,2689.0,12.3,998.0,19.2,263.0,21.2,2664.0,14.0,14.0,0.0,27126.0,39.2,23308.0,33.7,50863.0,73504.0,109223.0,19117.0,1594.0,2596.0,1.0,06,MH202206
49,2022-02-10,6,MP,120030,3600,25020,91410,0,231490,283826,332723,3197390,104215,96184,84993,8286,1302,14328,88585,0,200989,227439,235601,220725,104328,44829,86.5,40503,95.0,35164,95.0,3182,84.8,42392,81.8,38691,91.5,33645,93.3,3078,82.0,1131,5146,36115,0,1131,5146,32414,0,1131,5145,27369,0,117,496,2465,0,18113.0,42.7,18112.0,46.8,17297.0,51.4,8675.0,64.6,2147.0,69.8,3642.0,14297.0,174.0,0.0,44825.0,93.2,42392.0,88.1,104211.0,216646.0,249532.0,5146.0,36115.0,1131.0,0.0,06,MP202206
50,2022-02-10,6,FM,142100,12400,83040,46660,0,138878,179551,212967,2953030,97023,92047,85995,6785,13029,72597,11376,21,94823,116306,128882,141002,97844,56707,55.4,52613,66.5,48215,72.3,3732,77.6,45322,44.3,44494,56.2,42945,64.4,3457,71.8,12159,30538,2614,11,12151,30537,1795,11,12134,30532,268,11,1087,2350,19,1,6677.0,14.7,6676.0,15.0,6666.0,15.5,2421.0,18.9,649.0,18.8,6283.0,41.0,353.0,0.0,56697.0,61.1,45318.0,48.8,97013.0,104516.0,153090.0,30538.0,2614.0,12155.0,11.0,06,FM202206
51,2022-02-10,6,IA,6114175,286100,2312840,3515235,0,193789,228458,251796,1105730,4877323,4742366,4469140,1444457,175489,1942253,2759096,485,154587,177200,184049,261226,4884248,2111827,66.9,2038467,76.2,1906489,78.5,545858,95.0,1914551,60.7,1854040,69.3,1735997,71.5,508143,91.9,161043,705228,1047960,320,161038,705214,987470,318,160948,705009,869726,314,14496,267001,226520,126,973198.0,50.8,973116.0,52.5,950847.0,54.8,658399.0,68.0,393155.0,77.4,448184.0,511844.0,13148.0,22.0,2111693.0,71.4,1914541.0,64.7,4877191.0,164801.0,206599.0,705224.0,1047956.0,161041.0,320.0,06,IA202206
52,2022-02-10,6,WA,16487115,742400,5889820,9854895,0,216511,253612,277009,1362880,13582982,13144285,12287437,3140553,474678,5091884,8005776,10644,178374,202191,206448,259609,13753063,6028309,79.2,5783410,89.0,5381589,90.4,1225917,95.0,5364543,70.4,5171464,79.5,4810057,80.8,1118303,92.4,445444,1864218,3051217,3664,445405,1864133,2858275,3651,445086,1863396,2498011,3564,58465,509133,549036,1669,2614684.0,48.7,2613880.0,50.5,2520197.0,52.4,1496074.0,65.2,826168.0,73.9,1147884.0,1431803.0,34255.0,742.0,6027341.0,84.2,5364404.0,74.9,13581877.0,189733.0,230318.0,1864193.0,3051131.0,445418.0,3662.0,06,WA202206
53,2022-02-10,6,ND,1300660,52300,494780,753580,0,170676,204106,223523,1085290,1056286,1024568,972690,290371,39246,399360,617357,323,138609,160781,167160,242289,1036278,489279,64.2,472831,74.2,446399,76.7,120384,95.0,412737,54.2,400465,62.8,378092,65.0,101967,85.1,36235,143958,232535,9,36229,143952,220275,9,36084,143747,198252,9,4362,48026,49576,3,165131.0,40.0,165122.0,41.2,163443.0,43.2,112654.0,57.2,68819.0,67.5,74743.0,87930.0,2451.0,7.0,489121.0,69.1,412703.0,58.3,1056090.0,149173.0,183719.0,143954.0,232509.0,36231.0,9.0,06,ND202206
54,2022-02-10,6,NY,42937205,1848300,14923760,26165145,0,220716,255987,278356,1302650,37159154,36062573,33862224,8258040,1400538,13490930,22249229,18457,191015,215001,219524,250536,37206607,17147089,88.1,16532730,95.0,15450463,95.0,3431956,95.0,14541882,74.8,14059868,83.8,13114242,85.0,2954099,89.6,1235956,4902120,8398765,5041,1235757,4901467,7917792,4852,1234849,4899335,6975613,4445,186133,1393646,1372575,1745,6090653.0,41.9,6089648.0,43.3,5914155.0,45.1,3638557.0,56.8,1925385.0,65.2,2647197.0,3339201.0,103891.0,364.0,17144986.0,93.6,14541440.0,79.3,37156512.0,202747.0,234289.0,4902000.0,8398578.0,1235846.0,5016.0,06,NY202206
55,2022-02-10,6,AK,1409405,83700,542860,782845,0,192661,231476,255530,1538850,1069743,1034710,963475,210456,44262,413516,611026,939,146231,169937,174681,229786,1085181,498244,68.1,478298,78.6,443105,80.3,85670,93.5,437871,59.9,423237,69.5,391765,71.0,77735,84.9,40844,156935,239985,107,40837,156928,225365,107,40682,156506,194476,101,3664,42697,31332,42,176958.0,40.4,176917.0,41.8,171416.0,43.8,105319.0,59.3,54497.0,70.1,79268.0,95066.0,2603.0,21.0,498110.0,73.2,437843.0,64.3,1069586.0,157185.0,207124.0,156930.0,239967.0,40839.0,107.0,06,AK202206
56,2022-02-10,6,AS,92810,600,21500,70710,0,195835,251402,296186,2831300,85247,74791,62283,6730,559,20899,63762,27,179876,202592,198765,205308,85650,42452,89.6,36861,95.0,30377,95.0,3020,92.1,37890,80.0,33085,89.6,27197,86.8,2771,84.5,571,9044,28262,13,571,9043,23458,13,570,9025,17589,13,26,1159,1584,2,5538.0,14.6,5537.0,16.7,5431.0,20.0,2890.0,29.3,1067.0,38.5,1781.0,3757.0,0.0,0.0,42447.0,95.0,37890.0,87.9,85242.0,197731.0,215286.0,9044.0,28262.0,571.0,13.0,06,AS202206
57,2022-02-10,6,OH,21497395,966300,7976280,12554815,0,183910,214959,235948,1050540,17031220,16585150,15687519,4952931,614002,6489785,9907740,19693,145702,165840,172181,242041,16949356,7310329,62.5,7068185,70.7,6640182,72.9,1884741,92.1,6678306,57.1,6479793,64.8,6096752,66.9,1776909,86.8,544605,2356611,3771918,5172,544592,2356591,3573445,5165,544350,2355990,3191364,5048,91022,801907,881478,2502,3318161.0,49.7,3317609.0,51.2,3235285.0,53.1,2216096.0,63.9,1289183.0,72.6,1421944.0,1839359.0,56252.0,606.0,7309994.0,66.5,6678274.0,60.7,17030876.0,154850.0,195462.0,2356603.0,3771901.0,544598.0,5172.0,06,OH202206
58,2022-02-10,6,TX,57464235,2595500,20357680,34511055,0,198181,238430,266087,1538850,43583394,42180288,38822076,8874681,1498768,16112649,25967838,4139,150309,175014,179765,237658,42482583,20352766,70.2,19540851,81.1,17826413,82.5,3607011,95.0,17205238,59.3,16677224,69.2,15301223,70.9,3197111,85.6,1315837,5988571,9900003,827,1315411,5987799,9373214,800,1314108,5983839,8002503,773,176650,1519399,1500758,304,6009993.0,34.9,6009662.0,36.0,5833817.0,38.1,3616015.0,50.8,1903479.0,59.5,2655223.0,3262654.0,91921.0,195.0,20347689.0,75.3,17203937.0,63.7,43577072.0,161367.0,212791.0,5988056.0,9899480.0,1315575.0,826.0,06,TX202206
59,2022-02-10,6,MS,5127515,221800,2022460,2883255,0,172287,203358,225131,1053540,3711544,3648653,3445846,1090179,90403,1496368,2122270,2503,124710,144706,151295,223997,3754100,1738202,58.4,1701140,67.5,1592212,69.9,442562,90.9,1501718,50.5,1476341,58.6,1386982,60.9,404411,83.1,84015,575711,841080,912,83999,575696,815734,912,83917,575359,726826,880,17629,205260,181093,429,526899.0,35.1,526847.0,35.7,519358.0,37.4,399599.0,49.9,241344.0,59.7,247330.0,271417.0,7726.0,426.0,1738047.0,62.2,1501687.0,53.8,3711373.0,132897.0,183606.0,575703.0,841068.0,84004.0,912.0,06,MS202206
60,2022-02-10,6,KY,8168735,377900,3311560,4479275,0,182841,214618,235763,1088350,6240009,6093822,5760735,1738096,231166,2570489,3436053,2301,139670,160104,166264,231572,6305256,2899051,64.9,2815827,74.0,2646197,76.4,720473,95.0,2500818,56.0,2438856,64.1,2293511,66.2,638753,85.1,207617,960564,1330948,1689,207584,960446,1269145,1681,207463,960188,1124266,1594,38628,291832,307492,801,1049398.0,42.0,1049316.0,43.0,1027215.0,44.8,722039.0,56.4,421322.0,66.0,476010.0,551023.0,22216.0,149.0,2898624.0,69.1,2500768.0,59.6,6238862.0,148719.0,194723.0,960553.0,1330933.0,207594.0,1688.0,06,KY202206
61,2022-02-10,6,IN,12261280,587900,4235000,7438380,0,182128,214920,237426,1129300,9090509,8877961,8366173,2591744,300486,3291418,5469658,28947,135030,155616,162002,238707,9102080,4055318,60.2,3923193,68.8,3671385,71.1,999157,92.0,3605880,53.6,3523464,61.8,3309769,64.1,934613,86.1,277903,1235177,2084663,8137,277876,1235140,2002346,8102,277603,1234808,1789377,7981,30854,457142,442793,3824,1557964.0,43.2,1556036.0,44.2,1514676.0,45.8,1044842.0,56.6,616822.0,66.0,613056.0,923748.0,20258.0,902.0,4054980.0,64.2,3605828.0,57.1,9090150.0,143971.0,194196.0,1235168.0,2084636.0,277887.0,8137.0,06,IN202206
62,2022-02-10,6,CT,8107415,337500,3073740,4696175,0,227399,261029,285689,1286390,7188727,6956487,6471470,1758703,244975,2725162,4217374,1216,201631,223973,228042,279051,7218897,3323121,93.2,3193104,95.0,2956136,95.0,727356,95.0,2750727,77.2,2650018,85.3,2449906,86.3,599872,95.0,228458,933411,1588415,443,228374,933092,1488112,440,228270,932886,1288414,336,22588,235885,341299,100,1323460.0,48.1,1323352.0,49.9,1278133.0,52.2,828960.0,64.1,434687.0,72.5,613832.0,693528.0,16082.0,18.0,3321712.0,95.0,2750283.0,81.3,7186896.0,212405.0,239611.0,933203.0,1588260.0,228378.0,442.0,06,CT202206
63,2022-02-10,6,BP2,320410,16100,140300,164010,0,0,0,0,0,296690,296688,296688,9449,14157,131408,151093,32,0,0,0,0,296690,140203,0.0,140201,0.0,140201,0.0,3863,0.0,130699,0.0,130698,0.0,130698,0.0,3615,0.0,13477,51189,66033,0,13476,51189,66033,0,13476,51189,66033,0,195,1733,1687,0,38463.0,29.4,38463.0,29.4,38463.0,29.4,12739.0,44.3,2138.0,59.1,22902.0,14897.0,642.0,22.0,140201.0,0.0,130698.0,0.0,296688.0,0.0,0.0,51189.0,66033.0,13476.0,0.0,06,BP2202206
64,2022-02-06,6,IN,12174980,584600,4195100,7395280,0,180846,213407,235755,1121350,9064612,8856021,8347314,2588957,300108,3284562,5451109,28833,134645,155232,161637,238450,9075861,4048918,60.1,3918099,68.7,3667015,71.0,998802,92.0,3596756,53.4,3517059,61.6,3304441,64.0,934208,86.0,277645,1233191,2077816,8104,277618,1233154,1998215,8072,277345,1232825,1786316,7955,30834,456989,442569,3816,1547921.0,43.0,1546018.0,44.0,1505908.0,45.6,1040494.0,56.4,615003.0,65.8,609836.0,917034.0,20164.0,887.0,4048583.0,64.1,3596705.0,57.0,9064254.0,143561.0,192829.0,1233182.0,2077790.0,277629.0,8104.0,05,IN202205
65,2022-02-06,6,AK,1402705,83700,541060,777945,0,191746,230376,254315,1531540,1067695,1032940,962023,210285,44206,412916,609637,936,145951,169647,174418,229599,1083067,497656,68.0,477850,78.5,442731,80.3,85644,93.5,437377,59.8,422889,69.5,391493,71.0,77718,84.9,40805,156838,239628,106,40798,156831,225154,106,40643,156410,194340,100,3664,42687,31325,42,175932.0,40.2,175894.0,41.6,170564.0,43.6,104966.0,59.1,54371.0,70.0,78927.0,94404.0,2580.0,21.0,497524.0,73.1,437350.0,64.3,1067541.0,156884.0,206139.0,156833.0,239611.0,40800.0,106.0,05,AK202205
66,2022-02-06,6,KS,5588735,253300,2114660,3220775,0,191834,227954,252534,1175370,4349695,4220846,3938803,1185775,133939,1656696,2555335,3725,149304,172160,177980,249381,4479152,2119732,72.8,2043728,83.4,1900569,85.9,522726,95.0,1729952,59.4,1676584,68.4,1557162,70.4,423116,89.0,124338,619299,985635,680,124317,619267,932331,669,124207,618898,813472,585,18509,201094,203241,272,694801.0,40.2,694719.0,41.4,674382.0,43.3,452751.0,55.0,269019.0,63.6,303197.0,381427.0,9998.0,179.0,2119580.0,77.7,1729931.0,63.4,4349524.0,159441.0,204867.0,619291.0,985628.0,124333.0,679.0,05,KS202205
67,2022-02-06,6,WA,16400805,738100,5861820,9800885,0,215378,252284,275559,1355750,13512360,13083551,12235095,3133431,473544,5070660,7957609,10547,177446,201257,205569,259021,13682620,6014744,79.0,5773356,88.8,5372936,90.3,1225278,95.0,5349653,70.3,5162856,79.4,4803044,80.7,1117727,92.4,444813,1861952,3039268,3620,444774,1861867,2852607,3608,444455,1861134,2493933,3522,58432,508907,548728,1660,2574314.0,48.1,2573594.0,49.8,2485243.0,51.7,1482159.0,64.7,821200.0,73.5,1132849.0,1406980.0,33753.0,732.0,6013805.0,84.0,5349516.0,74.7,13511286.0,188747.0,229112.0,1861927.0,3039184.0,444787.0,3618.0,05,WA202205
68,2022-02-06,6,HI,3241320,124100,1179360,1937860,0,228927,267632,290440,1207430,2739921,2647732,2468145,686749,68581,1000679,1670383,278,193515,218620,221159,255822,2763224,1209289,85.4,1155793,95.0,1070134,95.0,266892,95.0,1079994,76.3,1039854,85.9,962295,86.2,244119,90.9,64108,359275,656597,14,64079,359221,616540,14,63901,358402,539978,14,11663,107028,125424,4,514389.0,47.6,514351.0,49.5,496286.0,51.6,325316.0,66.9,183972.0,75.4,230745.0,278116.0,5527.0,1.0,1208073.0,90.8,1079785.0,81.1,2739187.0,205853.0,243589.0,359227.0,656463.0,64081.0,14.0,05,HI202205
